,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,
930,(주)효성,4800,2007,19.32296133,49.92445259,4.085103363,4995,118.8964409,2.052239821,2007-12
931,(주)효성,4800,2008,-38.34741994,124.8422178,9.806589073,1859,71.52070919,-0.531485322,2008-12
932,(주)효성,4800,2009,-2.230441709,104.1187963,-2.972527517,2130,103.5964568,-1.182244121,2009-12
933,(주)효성,4800,2010,33.86316903,-100.2129756,4.487297728,57,168.783237,1.015625547,2010-12
934,(주)효성,4800,2011,52.84142104,185.6779139,0.706386381,-1352,23.67125958,-0.422254069,2011-12
935,(주)효성,4800,2012,-10.86892461,-5382.620752,-11.21857826,3679,-2.334911179,-1.174551817,2012-12
936,(주)효성,4800,2013,71.45688476,386.8928369,3.987869953,-6889,-8.277305697,-1.0882909,2013-12
937,(주)효성,4800,2014,58.29748839,-71.92591955,7.499834887,8093,-27.51834127,0.066726625,2014-12
938,(주)효성,4800,2015,-7.374114876,121.3452986,0.471809266,14809,-42.26665001,-0.552421906,2015-12
939,(주)효성,4800,2016,16.10575996,-31.33257573,5.402558712,13692,2.729912647,-0.650677313,2016-12
940,(주)효성,4800,2017,16.45963925,-75.43504059,3.394029999,9786,13.17192234,-0.704189699,2017-12
941,(주)효성,4800,2018,145.2423332,47.95815319,146.1763013,154807,-54.78044485,1.058357326,2018-12
942,(주)효성,4800,2019,-162.1186109,106.2857019,4.708462304,5100,0.564971287,0.082963732,2019-12
943,(주)효성,4800,2020,-32.87966307,249.1927225,8.108380558,-2632,-83.79691073,1.932716092,2020-12
944,(주)효성,4800,2021,-941.1861843,-1902.237,-13.75177701,22012,0.657411405,-1.891307104,2021-12
945,(주)효성,4800,2022,212.8272837,157.8060078,-2.834103063,786,-9.518125738,-1.17142323,2022-12
946,(주)후성,93370,2007,,,,118,171.3490606,-2.862200641,2007-12
947,(주)후성,93370,2008,103.607497,136.3464965,37.50525383,-12,-3.315691827,-3.532826295,2008-12
948,(주)후성,93370,2009,150.4498976,91.18629402,17.7620815,87,8.203864482,-1.383990181,2009-12
949,(주)후성,93370,2010,3881.051122,-98.76171412,-2.785074515,-8,13.26050129,-0.327969888,2010-12
950,(주)후성,93370,2011,-183.7760831,-221.8921022,-10.52782086,-3,-1.110308167,-1.755593832,2011-12
951,(주)후성,93370,2012,164.5104369,70.90152446,5.111080341,-42,3.261289442,-1.460227279,2012-12
952,(주)후성,93370,2013,-13.65024426,-115.7061293,3.187089703,-351,4.737041152,0.504504086,2013-12
953,(주)후성,93370,2014,91.73222552,91.8809354,8.418926223,-806,145.637406,-0.604101861,2014-12
954,(주)후성,93370,2015,-34.2807996,-38.66448992,2.503228359,160,-15.29737899,-0.192274417,2015-12
955,(주)후성,93370,2016,-49.38749074,211.5560579,-33.38596579,705,-27.41998674,3.268219706,2016-12
956,(주)후성,93370,2017,-15.0585224,-250.3576363,24.66244109,320,0.912230555,-2.346965877,2017-12
957,(주)후성,93370,2018,27.02778308,16.35586049,1.039243161,333,10.6455865,-2.747610597,2018-12
958,(주)후성,93370,2019,-52.19375616,-118.2017897,-0.571204081,87,6.131625886,-3.504014009,2019-12
959,(주)후성,93370,2020,-13.37790884,276.7770756,-4.816919952,65,-1.995010781,-0.776169705,2020-12
960,(주)후성,93370,2021,1755.196133,-418.9785428,-9.976471255,244,-0.080464891,3.421735562,2021-12
961,(주)후성,93370,2022,-1049.811016,329.8178673,-64.47664356,1047,27.50560074,-6.112904446,2022-12
962,(주)휠라홀딩스,81660,2009,,,,6518,132.5335036,4.532199608,2009-12
963,(주)휠라홀딩스,81660,2010,41.01527967,194.8372716,31.89432612,2179,-16.00616517,-0.389460762,2010-12
964,(주)휠라홀딩스,81660,2011,23.53011241,37.73946186,-0.840602291,237,22.77306501,0.404119475,2011-12
965,(주)휠라홀딩스,81660,2012,22.39602399,5390.363094,12.37283918,12423,-7.086185411,-0.253045333,2012-12
966,(주)휠라홀딩스,81660,2013,28.68732187,139.8232489,7.575926841,9730,-14.8936731,-0.708075307,2013-12
967,(주)휠라홀딩스,81660,2014,8.615095834,-7.675213508,-1.972677241,5692,0.969572438,-1.802067545,2014-12
968,(주)휠라홀딩스,81660,2015,19.2283127,270.7298575,-0.92987147,-11987,3.891195877,-1.882264753,2015-12
969,(주)휠라홀딩스,81660,2016,30.73005781,534.3574716,43.90265522,28420,23.38947529,-5.532126688,2016-12
970,(주)휠라홀딩스,81660,2017,1474.177857,-88.74170639,-77.30207907,5150,8.618492813,-0.075280019,2017-12
971,(주)휠라홀딩스,81660,2018,46.5317024,2.497765317,15.95646302,2349,2.238268252,-0.427259416,2018-12
972,(주)휠라홀딩스,81660,2019,15.61979014,45.20631951,4.133313173,4382,-1.506534653,-0.851628525,2019-12
973,(주)휠라홀딩스,81660,2020,-181.998063,-109.8303609,-34.9763547,2306,4.334228959,-0.805197969,2020-12
974,(주)휠라홀딩스,81660,2021,-123.3051525,-25.30954084,-11.57635153,3914,3.7656185,-2.94571137,2021-12
975,(주)휠라홀딩스,81660,2022,18.47079554,78.51655185,7.311159521,5720,-3.315985926,-3.012880486,2022-12
976,DB손해보험(주),5830,2015,,,,,,,2015-12
977,DB손해보험(주),5830,2016,,,,,,,2016-12
978,DB손해보험(주),5830,2017,,,,,,,2017-12
979,DB손해보험(주),5830,2018,,,,,,,2018-12
980,DB손해보험(주),5830,2019,,,,,,,2019-12
981,DB손해보험(주),5830,2020,,,,,,,2020-12
982,DB손해보험(주),5830,2021,,,,,,,2021-12
983,DB손해보험(주),5830,2022,,,,,,,2022-12
984,HD현대(주),267250,2018,-168.6684377,-92.81545461,-119.6887966,18371,10.99486501,-2.010971043,2018-12
985,HD현대(주),267250,2019,16.92266352,-11.87674689,1.334905669,11848,-23.24664704,-0.351977636,2019-12
986,HD현대(주),267250,2020,213.6442135,617.8184744,-16.2833422,-42815,11.05462581,-1.189099593,2020-12
987,HD현대(주),267250,2021,-63.43572366,-172.0207027,6.336556867,-1872,5.756207664,-1.335451666,2021-12
988,HD현대(주),267250,2022,41.46053707,-4051.034724,-11.68268834,19933,-22.65226008,-1.449873616,2022-12
989,KG스틸(주),16380,2007,167.6903551,-7.624881439,5.022159603,1136,-27.6835314,-0.832539189,2007-12
990,KG스틸(주),16380,2008,-545.2974574,965.2005558,-1.734423297,-4583,-56.61292275,-4.849307725,2008-12
991,KG스틸(주),16380,2009,337.6295763,-468.8448658,-12.27326048,1013,3.156789397,2.380843501,2009-12
992,KG스틸(주),16380,2010,778.6641495,69.15426887,4.118589496,-1102,7.850709898,-1.321613728,2010-12
993,KG스틸(주),16380,2011,138.5099247,908.9247891,22.64441955,-2223,14.62943839,0.01194387,2011-12
994,KG스틸(주),16380,2012,228.0692111,-40.42327229,8.418338075,-2422,-7.730150466,0.710729602,2012-12
995,KG스틸(주),16380,2013,56.71204436,51.53709637,9.194239249,-3102,6.971026004,0.171807194,2013-12
996,KG스틸(주),16380,2014,293.0156251,-3909.309539,-5.336099765,-23033,444.9157475,-2.854837559,2014-12
997,KG스틸(주),16380,2015,-39.55868729,134.1526749,2.938694283,-2466,459836.1557,-0.43859093,2015-12
998,KG스틸(주),16380,2016,-110.312306,44.64047382,4.611879866,-4067,871.9674608,-1.387632525,2016-12
999,KG스틸(주),16380,2017,-273.0830101,1744.571242,-7.068436126,-4987,-2151.152594,-2.260217224,2017-12
1000,KG스틸(주),16380,2018,323.8388283,48.26140453,-0.928364047,-2735,34351.52466,0.743050749,2018-12
1001,KG스틸(주),16380,2019,-19.39595823,162.3238706,2.99192037,-925,-25.36569412,1.378640144,2019-12
1002,KG스틸(주),16380,2020,198.4583806,15.60641614,2.575942509,668,-10.70477203,-0.442287539,2020-12
1003,KG스틸(주),16380,2021,-164.9096072,-194.5953055,-36.98748475,1908,-1.156245613,-1.471992143,2021-12
1004,KG스틸(주),16380,2022,-3.113553469,162.6629757,-13.32150951,5357,-42.38000806,-0.873821305,2022-12
1005,LG이노텍(주),11070,2009,-424.5764398,-64.14413315,-42.43798393,-1358,74.27859168,-1.847570011,2009-12
1006,LG이노텍(주),11070,2010,232.4475429,210.9883561,53.81971853,10325,9.590258792,-2.675544111,2010-12
1007,LG이노텍(주),11070,2011,291.8590384,-298.5877413,-6.012029181,-7211,24.32079987,-1.265732705,2011-12
1008,LG이노텍(주),11070,2012,-37.43961691,19.89450754,9.350572826,-1240,15.64825344,-0.422458497,2012-12
1009,LG이노텍(주),11070,2013,-0.024827756,-221.4347459,-12.43172333,771,-22.70325848,-0.107896771,2013-12
1010,LG이노텍(주),11070,2014,-80.94542683,-14673.24252,-0.502466815,-241,-11.33954691,-0.643040702,2014-12
1011,LG이노텍(주),11070,2015,-29.8257174,9.474603368,-12.34170858,498,-16.96754046,-0.288274498,2015-12
1012,LG이노텍(주),11070,2016,107.4134608,-113.6166689,-7.292500593,3675,-12.77829384,2.171197573,2016-12
1013,LG이노텍(주),11070,2017,110.9014754,3324.46283,-29.51703729,3650,25.83615581,0.625642856,2017-12
1014,LG이노텍(주),11070,2018,-809.7017668,-408.2804405,-56.44524115,2672,-28.64361754,0.419440097,2018-12
1015,LG이노텍(주),11070,2019,-764.973532,2482.564492,-45.93170294,654,-25.7739274,1.227217823,2019-12
1016,LG이노텍(주),11070,2020,-2397.38365,-123.693388,-52.69549446,9978,-26.44319911,2.463750958,2020-12
1017,LG이노텍(주),11070,2021,-211.026884,-130.250905,-57.42607156,37537,-33.62154901,-0.587994618,2021-12
1018,LG이노텍(주),11070,2022,-84.54545466,-54.93377315,-55.52316772,8617,-29.07183152,-1.958049038,2022-12
1019,LS일렉트릭(주),10120,2007,-2.732077001,-2.564009384,6.08093992,3693,-1.516457542,-0.276370997,2007-12
1020,LS일렉트릭(주),10120,2008,4.614365985,17.56404085,8.174423119,1021,22.21082746,0.059572704,2008-12
1021,LS일렉트릭(주),10120,2009,14.83262487,-55.51921564,13.53905286,1675,1.680433059,-0.243726144,2009-12
1022,LS일렉트릭(주),10120,2010,16.03316878,-38.55264681,24.78126973,1181,27.34942294,-1.580345124,2010-12
1023,LS일렉트릭(주),10120,2011,23.26373968,14.0247632,18.70087279,2400,-10.71963032,0.52385361,2011-12
1024,LS일렉트릭(주),10120,2012,-0.991813129,-13.5752855,9.235569824,3421,10.14498483,-1.438978256,2012-12
1025,LS일렉트릭(주),10120,2013,33.08697364,-55.26646746,10.62874976,3974,-9.884739559,-0.164088881,2013-12
1026,LS일렉트릭(주),10120,2014,-29.50451506,-76.81392244,5.751645308,3642,7.115510456,0.510924271,2014-12
1027,LS일렉트릭(주),10120,2015,-23.94997575,52.252327,1.026810173,2397,3.073933013,0.186558036,2015-12
1028,LS일렉트릭(주),10120,2016,-30.61540107,-9.202933458,2.099828812,2752,-2.167207076,-0.625852055,2016-12
1029,LS일렉트릭(주),10120,2017,-18.5687796,-22.59128952,-6.466059033,3583,-6.616420177,-1.00235294,2017-12
1030,LS일렉트릭(주),10120,2018,-2.787777796,-20.31125123,5.733161999,4486,-6.440275447,-1.09655422,2018-12
1031,LS일렉트릭(주),10120,2019,0.163350451,-31.71269326,12.24811256,3542,6.950622391,-0.42548987,2019-12
1032,LS일렉트릭(주),10120,2020,13.25191971,15.30990081,-3.216013709,2905,-2.875651557,-0.068963808,2020-12
1033,LS일렉트릭(주),10120,2021,41.24244833,61.15787722,5.032694063,2890,-0.620199606,0.023259436,2021-12
1034,LS일렉트릭(주),10120,2022,-23.20046806,41.66378009,0.60711505,3077,8.804713866,-1.044901015,2022-12
1035,SK이노베이션(주),96770,2008,,,,-940,13.79347178,-0.779820934,2008-12
1036,SK이노베이션(주),96770,2009,14.277794,-9.252740142,-18.75430768,-1466,25.69462917,-0.678209435,2009-12
1037,SK이노베이션(주),96770,2010,84.62275944,50.02137008,6.278020388,1224,15.53692338,-0.469683827,2010-12
1038,SK이노베이션(주),96770,2011,-31.66226709,-327.9312151,26.9935846,34004,0.89909951,-0.71114182,2011-12
1039,SK이노베이션(주),96770,2012,740.9103637,317.2832751,-0.694651883,12720,-22.03424392,-0.301880437,2012-12
1040,SK이노베이션(주),96770,2013,-31.01736017,-75.83534134,4.120580996,7832,6.15782178,-0.698426143,2013-12
1041,SK이노베이션(주),96770,2014,310.1597921,5.400514003,3.989948394,-6404,-2.937076376,-0.830067967,2014-12
1042,SK이노베이션(주),96770,2015,-582.9901682,-2276.860211,2.607603476,8744,-3.603446389,-0.372322841,2015-12
1043,SK이노베이션(주),96770,2016,75.96154264,110.6246093,8.524738912,17934,0.626331831,0.08890944,2016-12
1044,SK이노베이션(주),96770,2017,-101.1669265,-108.9180088,-5.4817968,22574,3.538538518,-0.09772591,2017-12
1045,SK이노베이션(주),96770,2018,-42.33573936,3.797711945,-10.14611601,18267,-5.14294222,-2.034440533,2018-12
1046,SK이노베이션(주),96770,2019,40.58761652,-41.10103837,-4.280702248,-434,17.78026505,-0.483492542,2019-12
1047,SK이노베이션(주),96770,2020,158.3395046,752.4771404,-19.20015075,-25729,-0.203214144,0.858325916,2020-12
1048,SK이노베이션(주),96770,2021,-22.11776638,-151.3961229,-21.49021584,3640,-0.974701291,-1.24332596,2021-12
1049,SK이노베이션(주),96770,2022,-101.1732043,502.0433331,-25.30799084,18511,6.690345685,-2.926745,2022-12
1050,고려아연(주),10130,2007,17.97096165,20.06141089,4.317467683,23877,12.41989481,-4.077582737,2007-12
1051,고려아연(주),10130,2008,56.60484599,102.3834933,7.647663742,6182,6.490362018,-1.247933521,2008-12
1052,고려아연(주),10130,2009,-27.41463856,54.05010488,11.22264117,7020,22.25234151,-2.085549443,2009-12
1053,고려아연(주),10130,2010,36.29728025,-5.675363733,-8.427907891,10524,20.93304091,1.192422391,2010-12
1054,고려아연(주),10130,2011,21.11697757,26.24056808,44.16263628,39868,-3.203994244,-0.078169959,2011-12
1055,고려아연(주),10130,2012,22.59236522,23.88261372,8.830409415,31693,-2.175789928,-0.916153671,2012-12
1056,고려아연(주),10130,2013,1.97074887,-18.35334717,8.539342864,25352,-3.68366342,-0.240602646,2013-12
1057,고려아연(주),10130,2014,-5.942619937,-16.38208565,0.995758581,28362,-3.047553523,0.503609451,2014-12
1058,고려아연(주),10130,2015,-12.71832593,-4.701815776,-1.161452768,28820,-1.266099594,-1.279695613,2015-12
1059,고려아연(주),10130,2016,23.8871677,21.33289009,0.846418379,33519,-1.025901198,0.563800555,2016-12
1060,고려아연(주),10130,2017,9.664434685,-0.105777201,-1.429827588,35591,-1.690783023,-0.258896854,2017-12
1061,고려아연(주),10130,2018,9.688249991,3.015939675,-1.808178471,29841,2.261280142,-0.584475129,2018-12
1062,고려아연(주),10130,2019,18.72056322,20.62085079,4.598211393,35811,-1.897920558,-0.612388185,2019-12
1063,고려아연(주),10130,2020,-39.35722117,-38.35577411,-12.14234698,32418,3.128260757,-0.08406782,2020-12
1064,고려아연(주),10130,2021,-22.63999946,-21.47228779,-6.471836766,45648,5.775790826,-0.580288042,2021-12
1065,고려아연(주),10130,2022,21.69963377,63.76791004,-4.27415756,42967,-4.2049537,-1.69914864,2022-12
1066,그랜드코리아레저(주),114090,2010,,,,506,10.76763844,5.556025532,2010-12
1067,그랜드코리아레저(주),114090,2011,29.66407804,-44.59246177,8.713173715,-740,15.69096402,-1.710175626,2011-12
1068,그랜드코리아레저(주),114090,2012,-8.295091756,-189.0107103,-9.729494655,903,-9.464028305,0.611515854,2012-12
1069,그랜드코리아레저(주),114090,2013,-29.89505345,-70.58431241,-1.356362722,413,0.425387685,-2.176978333,2013-12
1070,그랜드코리아레저(주),114090,2014,-92.61494307,-302.9233679,-16.50057874,502,12.79896813,0.00306762,2014-12
1071,그랜드코리아레저(주),114090,2015,-45.64224355,-51.27338335,-3.381411987,298,6.820690005,-1.879273819,2015-12
1072,그랜드코리아레저(주),114090,2016,13.02427572,12.82291929,6.519426033,553,5.327810489,0.541526,2016-12
1073,그랜드코리아레저(주),114090,2017,-126.0952754,-108.8549591,-23.45289365,229,-1.160415983,-2.457544273,2017-12
1074,그랜드코리아레저(주),114090,2018,-23.57306166,-32.14416536,-13.61819775,111,-0.393953651,-4.44473733,2018-12
1075,그랜드코리아레저(주),114090,2019,-23.58507083,-32.98937883,-11.46695792,296,4.081188193,-0.840226867,2019-12
1076,그랜드코리아레저(주),114090,2020,-76.23589292,-54.84260546,-71.31204984,-529,-2.998634186,-26.82913076,2020-12
1077,그랜드코리아레저(주),114090,2021,-19.68077569,-29.66904141,95.02022647,-556,-5.621320224,-8.352988063,2021-12
1078,그랜드코리아레저(주),114090,2022,142.7175419,162.2296445,5.021086153,-145,1.872997642,6.122204185,2022-12
1079,금호석유화학(주),11780,2007,-8.48436799,-7.790419377,0.088689191,6405,200.9173226,-2.374755356,2007-12
1080,금호석유화학(주),11780,2008,-102.424224,-48.89051808,-36.98684953,-11356,220.5546971,-5.837216587,2008-12
1081,금호석유화학(주),11780,2009,23.7081971,-209.4973242,-1.875859139,-21835,948.8811388,-3.084110177,2009-12
1082,금호석유화학(주),11780,2010,238.4882859,-72.49239574,-80.27387157,3921,45.99610576,2.641482655,2010-12
1083,금호석유화학(주),11780,2011,68.08502875,110.3392466,33.0428134,24723,-90.29783745,-2.694630206,2011-12
1084,금호석유화학(주),11780,2012,-23.46909761,-292.0645155,3.79090488,4959,-15.62259864,-0.365643841,2012-12
1085,금호석유화학(주),11780,2013,64.97063895,135.3789762,13.73263348,-684,4.067361667,-1.184605695,2013-12
1086,금호석유화학(주),11780,2014,44.99800621,34.02937626,5.957690634,3557,-11.66985373,0.305979692,2014-12
1087,금호석유화학(주),11780,2015,-51.84328371,-57.83785446,7.908520632,4257,-6.230416883,-1.196312869,2015-12
1088,금호석유화학(주),11780,2016,66.3335096,31.31556515,12.90513797,2618,12.05576716,-0.737683483,2016-12
1089,금호석유화학(주),11780,2017,38.07741909,113.2951579,-10.29031404,7647,-15.55719312,0.837527023,2017-12
1090,금호석유화학(주),11780,2018,-77.65747872,-30.49990705,4.581879974,17597,-18.53377565,-1.182259476,2018-12
1091,금호석유화학(주),11780,2019,28.20898094,44.16038091,2.612711279,10549,-3.825272656,-1.887644311,2019-12
1092,금호석유화학(주),11780,2020,34.428352,52.12248653,-6.703792192,20881,-6.589058665,1.852540059,2020-12
1093,금호석유화학(주),11780,2021,-198.0536748,-132.2207355,-5.774411077,70433,0.528671415,-3.222444564,2021-12
1094,금호석유화학(주),11780,2022,23.79975696,16.33592606,0.535841374,37290,-4.44444552,-1.936335535,2022-12
1095,금호타이어(주),73240,2007,32.81590317,194.5582873,2.667017651,-573,189.1901468,-2.749996805,2007-12
1096,금호타이어(주),73240,2008,-65.90086256,1044.068202,-1.27232735,-1805,321.6075663,-5.670680405,2008-12
1097,금호타이어(주),73240,2009,-27.34700116,-0.939121114,17.69156362,-6542,7992.111569,7.205893432,2009-12
1098,금호타이어(주),73240,2010,-20.09369453,58.05334346,-21.16554694,-4000,551.0832638,-5.027410536,2010-12
1099,금호타이어(주),73240,2011,25.80693656,87.10723833,-9.529339543,-343,32.69011015,-0.473392516,2011-12
1100,금호타이어(주),73240,2012,12.63454695,69.19247388,1.317840044,1031,-60.90871642,0.063404795,2012-12
1101,금호타이어(주),73240,2013,31.62620327,49.24412031,16.63868044,695,-23.42594847,0.34341012,2013-12
1102,금호타이어(주),73240,2014,21.13894806,57.38932123,5.115012434,860,-10.95000948,-0.231344938,2014-12
1103,금호타이어(주),73240,2015,98.86951265,520.8676631,9.307585484,-439,30.32074935,0.337469416,2015-12
1104,금호타이어(주),73240,2016,108.8166176,-107.7277653,7.609459071,-228,-14.01697203,1.041663014,2016-12
1105,금호타이어(주),73240,2017,52.87935443,201.516427,-3.926095014,-796,55.23983944,-3.327044277,2017-12
1106,금호타이어(주),73240,2018,-199.985839,11.1623357,0.113410867,-830,0.258800128,-0.314477424,2018-12
1107,금호타이어(주),73240,2019,33.74855283,-635.3793572,6.489228329,30,-2.760906573,0.991689654,2019-12
1108,금호타이어(주),73240,2020,909.7506059,144.7357516,-17.770672,90,2.093361559,0.430562821,2020-12
